"instance_id","solver","time","type"
"g6-g107","glasgow3",3874,"alg"
"g6-g108","glasgow3",5198,"alg"
"g6-g110","glasgow3",2413,"alg"
"g6-g111","glasgow3",7264,"alg"
"g6-g112","glasgow3",8464,"alg"
"g6-g13","glasgow3",2,"alg"
"g6-g14","glasgow3",1,"alg"
"g6-g16","glasgow3",3,"alg"
"g6-g22","glasgow3",1,"alg"
"g6-g25","glasgow3",104,"alg"
"g6-g29","glasgow3",12,"alg"
"g6-g30","glasgow3",10,"alg"
"g6-g33","glasgow3",2,"alg"
"g6-g37","glasgow3",11,"alg"
"g6-g41","glasgow3",3,"alg"
"g6-g42","glasgow3",5,"alg"
"g6-g43","glasgow3",15,"alg"
"g6-g46","glasgow3",10,"alg"
"g6-g47","glasgow3",10,"alg"
"g6-g48","glasgow3",10,"alg"
"g6-g53","glasgow3",18,"alg"
"g6-g58-normed","glasgow3",16,"alg"
"g6-g59-normed","glasgow3",19,"alg"
"g6-g62","glasgow3",42,"alg"
"g6-g63","glasgow3",48,"alg"
"g6-g65","glasgow3",48,"alg"
"g6-g66-normed","glasgow3",50,"alg"
"g6-g69","glasgow3",28,"alg"
"g6-g71","glasgow3",18,"alg"
"g6-g72","glasgow3",18,"alg"
"g6-g73-normed","glasgow3",137,"alg"
"g6-g74","glasgow3",30,"alg"
"g6-g75","glasgow3",547,"alg"
"g6-g76","glasgow3",16448,"alg"
"g6-g77","glasgow3",111579,"alg"
"g6-g78","glasgow3",88,"alg"
"g6-g81","glasgow3",161,"alg"
"g6-g82-normed","glasgow3",161,"alg"
"g6-g83","glasgow3",78,"alg"
"g6-g84","glasgow3",23281,"alg"
"g6-g87","glasgow3",127,"alg"
"g6-g88","glasgow3",134,"alg"
"g6-g91","glasgow3",510,"alg"
"g6-g92","glasgow3",557,"alg"
"g6-g93-normed","glasgow3",399087,"alg"
"g6-g95","glasgow3",286,"alg"
"g6-g96","glasgow3",377,"alg"
"g6-g97","glasgow3",900,"alg"
"g6-g98","glasgow3",585,"alg"
"g6-g99","glasgow3",585,"alg"
"g7-g103","glasgow3",439,"alg"
"g7-g104","glasgow3",868,"alg"
"g7-g105","glasgow3",880,"alg"
"g7-g106","glasgow3",3356,"alg"
"g7-g107","glasgow3",2126,"alg"
"g7-g108","glasgow3",2480,"alg"
"g7-g110","glasgow3",9065,"alg"
"g7-g111","glasgow3",5056,"alg"
"g7-g112","glasgow3",1790,"alg"
"g7-g12","glasgow3",2,"alg"
"g7-g20","glasgow3",196,"alg"
"g7-g23","glasgow3",2,"alg"
"g7-g26","glasgow3",2,"alg"
"g7-g27","glasgow3",4,"alg"
"g7-g29","glasgow3",30,"alg"
"g7-g30","glasgow3",30,"alg"
"g7-g31","glasgow3",43,"alg"
"g7-g40","glasgow3",205,"alg"
"g7-g43","glasgow3",81077693,"alg"
"g7-g44","glasgow3",40,"alg"
"g7-g45","glasgow3",42,"alg"
"g7-g48","glasgow3",41,"alg"
"g7-g49","glasgow3",20754,"alg"
"g7-g50","glasgow3",169,"alg"
"g7-g51","glasgow3",7,"alg"
"g7-g60-normed","glasgow3",5257,"alg"
"g7-g63","glasgow3",206,"alg"
"g7-g68","glasgow3",702,"alg"
"g7-g73-normed","glasgow3",10037,"alg"
"g7-g74","glasgow3",3286067,"alg"
"g7-g75","glasgow3",605,"alg"
"g7-g76","glasgow3",16637,"alg"
"g7-g77","glasgow3",112434,"alg"
"g7-g81","glasgow3",161,"alg"
"g7-g82-normed","glasgow3",160,"alg"
"g7-g83","glasgow3",83,"alg"
"g7-g84","glasgow3",1e+08,"alg"
"g7-g93-normed","glasgow3",399150,"alg"
"g8-g102","glasgow3",250,"alg"
"g8-g103","glasgow3",456,"alg"
"g8-g104","glasgow3",1336,"alg"
"g8-g105","glasgow3",1350,"alg"
"g8-g106","glasgow3",7808,"alg"
"g8-g107","glasgow3",3480,"alg"
"g8-g108","glasgow3",6732,"alg"
"g8-g110","glasgow3",2426,"alg"
"g8-g111","glasgow3",8977,"alg"
"g8-g112","glasgow3",5202,"alg"
"g8-g12","glasgow3",1,"alg"
"g8-g13","glasgow3",16,"alg"
"g8-g14","glasgow3",4,"alg"
"g8-g15","glasgow3",887,"alg"
"g8-g16","glasgow3",3,"alg"
"g8-g20","glasgow3",9,"alg"
"g8-g23","glasgow3",1809,"alg"
"g8-g25","glasgow3",1,"alg"
"g8-g26","glasgow3",1507,"alg"
"g8-g27","glasgow3",1136,"alg"
"g8-g29","glasgow3",13,"alg"
"g8-g30","glasgow3",12,"alg"
"g8-g31","glasgow3",13,"alg"
"g8-g37","glasgow3",26,"alg"
"g8-g38","glasgow3",3,"alg"
"g8-g40","glasgow3",209,"alg"
"g8-g42","glasgow3",8,"alg"
"g8-g43","glasgow3",15,"alg"
"g8-g44","glasgow3",22,"alg"
"g8-g45","glasgow3",26,"alg"
"g8-g46","glasgow3",468,"alg"
"g8-g47","glasgow3",457,"alg"
"g8-g48","glasgow3",3471,"alg"
"g8-g49","glasgow3",1888720,"alg"
"g8-g50","glasgow3",169,"alg"
"g8-g51","glasgow3",246,"alg"
"g8-g53","glasgow3",13,"alg"
"g8-g54","glasgow3",19,"alg"
"g8-g56","glasgow3",21,"alg"
"g8-g58-normed","glasgow3",32,"alg"
"g8-g59-normed","glasgow3",27,"alg"
"g8-g60-normed","glasgow3",41,"alg"
"g8-g62","glasgow3",30,"alg"
"g8-g63","glasgow3",19979,"alg"
"g8-g64","glasgow3",903,"alg"
"g8-g68","glasgow3",8987941,"alg"
"g8-g72","glasgow3",18,"alg"
"g8-g73-normed","glasgow3",143,"alg"
"g8-g74","glasgow3",42,"alg"
"g8-g75","glasgow3",553,"alg"
"g8-g76","glasgow3",16436,"alg"
"g8-g77","glasgow3",111927,"alg"
"g8-g78","glasgow3",93,"alg"
"g8-g81","glasgow3",168,"alg"
"g8-g82-normed","glasgow3",166,"alg"
"g8-g83","glasgow3",83,"alg"
"g8-g84","glasgow3",23285,"alg"
"g8-g87","glasgow3",130,"alg"
"g8-g88","glasgow3",139,"alg"
"g8-g90","glasgow3",113,"alg"
"g8-g91","glasgow3",202,"alg"
"g8-g92","glasgow3",311,"alg"
"g8-g93-normed","glasgow3",1e+08,"alg"
"g8-g94","glasgow3",150,"alg"
"g8-g95","glasgow3",290,"alg"
"g8-g96","glasgow3",471,"alg"
"g8-g97","glasgow3",526,"alg"
"g8-g98","glasgow3",603,"alg"
"g8-g99","glasgow3",603,"alg"
"g9-g103","glasgow3",447,"alg"
"g9-g104","glasgow3",1487,"alg"
"g9-g105","glasgow3",1510,"alg"
"g9-g106","glasgow3",3181,"alg"
"g9-g107","glasgow3",4808,"alg"
"g9-g108","glasgow3",3227,"alg"
"g9-g110","glasgow3",3591,"alg"
"g9-g111","glasgow3",4624,"alg"
"g9-g112","glasgow3",14057,"alg"
"g9-g13","glasgow3",2,"alg"
"g9-g14","glasgow3",2,"alg"
"g9-g15","glasgow3",18307,"alg"
"g9-g16","glasgow3",3,"alg"
"g9-g20","glasgow3",9,"alg"
"g9-g22","glasgow3",2,"alg"
"g9-g23","glasgow3",7,"alg"
"g9-g25","glasgow3",2,"alg"
"g9-g27","glasgow3",1e+08,"alg"
"g9-g29","glasgow3",362,"alg"
"g9-g30","glasgow3",290,"alg"
"g9-g31","glasgow3",22164,"alg"
"g9-g37","glasgow3",8,"alg"
"g9-g40","glasgow3",206,"alg"
"g9-g42","glasgow3",7,"alg"
"g9-g43","glasgow3",16,"alg"
"g9-g44","glasgow3",56119,"alg"
"g9-g45","glasgow3",46945,"alg"
"g9-g46","glasgow3",12,"alg"
"g9-g47","glasgow3",13,"alg"
"g9-g48","glasgow3",15,"alg"
"g9-g49","glasgow3",12,"alg"
"g9-g51","glasgow3",278,"alg"
"g9-g53","glasgow3",30,"alg"
"g9-g58-normed","glasgow3",62,"alg"
"g9-g59-normed","glasgow3",23,"alg"
"g9-g63","glasgow3",54,"alg"
"g9-g64","glasgow3",924,"alg"
"g9-g68","glasgow3",189,"alg"
"g9-g72","glasgow3",18,"alg"
"g9-g73-normed","glasgow3",130,"alg"
"g9-g76","glasgow3",16444,"alg"
"g9-g77","glasgow3",111763,"alg"
"g9-g84","glasgow3",23276,"alg"
"g9-g91","glasgow3",595,"alg"
"g9-g92","glasgow3",560,"alg"
"g9-g93-normed","glasgow3",413680,"alg"
"g9-g95","glasgow3",549,"alg"
"g9-g96","glasgow3",468,"alg"
"g9-g97","glasgow3",638,"alg"
"g9-g98","glasgow3",496,"alg"
"g9-g99","glasgow3",497,"alg"
"images-CVIU11-1-119","glasgow3",3363,"alg"
"images-CVIU11-1-131","glasgow3",749,"alg"
"images-CVIU11-1-50","glasgow3",3325,"alg"
"images-CVIU11-1-81","glasgow3",2229,"alg"
"images-CVIU11-10-110","glasgow3",1469,"alg"
"images-CVIU11-10-139","glasgow3",455,"alg"
"images-CVIU11-10-20","glasgow3",3625,"alg"
"images-CVIU11-10-50","glasgow3",3143,"alg"
"images-CVIU11-10-58","glasgow3",739,"alg"
"images-CVIU11-10-60","glasgow3",2415,"alg"
"images-CVIU11-10-93","glasgow3",1775,"alg"
"images-CVIU11-11-4","glasgow3",12442,"alg"
"images-CVIU11-11-72","glasgow3",16183,"alg"
"images-CVIU11-11-8","glasgow3",6041,"alg"
"images-CVIU11-12-115","glasgow3",2668,"alg"
"images-CVIU11-12-137","glasgow3",205,"alg"
"images-CVIU11-12-141","glasgow3",373,"alg"
"images-CVIU11-12-4","glasgow3",3042,"alg"
"images-CVIU11-13-118","glasgow3",1923,"alg"
"images-CVIU11-13-128","glasgow3",2135,"alg"
"images-CVIU11-13-13","glasgow3",3033,"alg"
"images-CVIU11-13-30","glasgow3",5361,"alg"
"images-CVIU11-13-46","glasgow3",2997,"alg"
"images-CVIU11-13-7","glasgow3",2928,"alg"
"images-CVIU11-14-106","glasgow3",1944,"alg"
"images-CVIU11-14-146","glasgow3",2973,"alg"
"images-CVIU11-14-16","glasgow3",2026,"alg"
"images-CVIU11-14-31","glasgow3",4303,"alg"
"images-CVIU11-14-63","glasgow3",3819,"alg"
"images-CVIU11-14-96","glasgow3",2545,"alg"
"images-CVIU11-15-146","glasgow3",12232,"alg"
"images-CVIU11-16-143","glasgow3",726,"alg"
"images-CVIU11-16-37","glasgow3",2721,"alg"
"images-CVIU11-16-55","glasgow3",664,"alg"
"images-CVIU11-17-107","glasgow3",2331,"alg"
"images-CVIU11-17-82","glasgow3",3013,"alg"
"images-CVIU11-18-137","glasgow3",377,"alg"
"images-CVIU11-18-139","glasgow3",1124,"alg"
"images-CVIU11-18-27","glasgow3",3181,"alg"
"images-CVIU11-18-33","glasgow3",9473,"alg"
"images-CVIU11-18-82","glasgow3",2639,"alg"
"images-CVIU11-18-85","glasgow3",1775,"alg"
"images-CVIU11-19-129","glasgow3",1190,"alg"
"images-CVIU11-19-131","glasgow3",4334,"alg"
"images-CVIU11-2-33","glasgow3",8388,"alg"
"images-CVIU11-2-50","glasgow3",7330,"alg"
"images-CVIU11-2-54","glasgow3",2190,"alg"
"images-CVIU11-2-60","glasgow3",5121,"alg"
"images-CVIU11-2-63","glasgow3",7081,"alg"
"images-CVIU11-2-79","glasgow3",1938,"alg"
"images-CVIU11-20-134","glasgow3",3825,"alg"
"images-CVIU11-20-31","glasgow3",10865,"alg"
"images-CVIU11-20-46","glasgow3",7316,"alg"
"images-CVIU11-20-72","glasgow3",15165,"alg"
"images-CVIU11-20-88","glasgow3",12307,"alg"
"images-CVIU11-21-102","glasgow3",4475,"alg"
"images-CVIU11-21-119","glasgow3",22079,"alg"
"images-CVIU11-21-9","glasgow3",3958,"alg"
"images-CVIU11-22-100","glasgow3",322,"alg"
"images-CVIU11-22-107","glasgow3",886,"alg"
"images-CVIU11-22-110","glasgow3",1434,"alg"
"images-CVIU11-22-118","glasgow3",1725,"alg"
"images-CVIU11-22-12","glasgow3",2284,"alg"
"images-CVIU11-23-113","glasgow3",5969,"alg"
"images-CVIU11-23-143","glasgow3",2639,"alg"
"images-CVIU11-23-48","glasgow3",3444,"alg"
"images-CVIU11-24-113","glasgow3",2907,"alg"
"images-CVIU11-24-49","glasgow3",3572,"alg"
"images-CVIU11-24-5","glasgow3",6812,"alg"
"images-CVIU11-24-77","glasgow3",12641,"alg"
"images-CVIU11-25-139","glasgow3",1143,"alg"
"images-CVIU11-25-61","glasgow3",7448,"alg"
"images-CVIU11-25-66","glasgow3",1782,"alg"
"images-CVIU11-25-70","glasgow3",4835,"alg"
"images-CVIU11-25-77","glasgow3",9673,"alg"
"images-CVIU11-25-97","glasgow3",3639,"alg"
"images-CVIU11-26-106","glasgow3",7035,"alg"
"images-CVIU11-26-138","glasgow3",24568,"alg"
"images-CVIU11-26-57","glasgow3",40608,"alg"
"images-CVIU11-26-70","glasgow3",33092,"alg"
"images-CVIU11-26-71","glasgow3",23252,"alg"
"images-CVIU11-26-75","glasgow3",34504,"alg"
"images-CVIU11-26-77","glasgow3",27187,"alg"
"images-CVIU11-26-78","glasgow3",21730,"alg"
"images-CVIU11-27-125","glasgow3",945,"alg"
"images-CVIU11-27-137","glasgow3",140,"alg"
"images-CVIU11-27-144","glasgow3",2173,"alg"
"images-CVIU11-27-17","glasgow3",3379,"alg"
"images-CVIU11-27-36","glasgow3",1835,"alg"
"images-CVIU11-28-130","glasgow3",1568,"alg"
"images-CVIU11-28-135","glasgow3",7395,"alg"
"images-CVIU11-28-99","glasgow3",10359,"alg"
"images-CVIU11-29-107","glasgow3",1800,"alg"
"images-CVIU11-29-112","glasgow3",762,"alg"
"images-CVIU11-29-114","glasgow3",552,"alg"
"images-CVIU11-29-116","glasgow3",5183,"alg"
"images-CVIU11-29-12","glasgow3",3189,"alg"
"images-CVIU11-29-21","glasgow3",2068,"alg"
"images-CVIU11-29-3","glasgow3",2827,"alg"
"images-CVIU11-29-39","glasgow3",1443,"alg"
"images-CVIU11-29-75","glasgow3",4205,"alg"
"images-CVIU11-29-76","glasgow3",5985,"alg"
"images-CVIU11-29-79","glasgow3",1129,"alg"
"images-CVIU11-29-8","glasgow3",3275,"alg"
"images-CVIU11-29-82","glasgow3",3003,"alg"
"images-CVIU11-3-106","glasgow3",1751,"alg"
"images-CVIU11-3-138","glasgow3",4647,"alg"
"images-CVIU11-3-37","glasgow3",6450,"alg"
"images-CVIU11-3-48","glasgow3",2637,"alg"
"images-CVIU11-3-56","glasgow3",771,"alg"
"images-CVIU11-3-74","glasgow3",11527,"alg"
"images-CVIU11-30-1","glasgow3",3226,"alg"
"images-CVIU11-30-11","glasgow3",1370,"alg"
"images-CVIU11-30-115","glasgow3",2389,"alg"
"images-CVIU11-30-12","glasgow3",2064,"alg"
"images-CVIU11-30-42","glasgow3",2681,"alg"
"images-CVIU11-30-66","glasgow3",628,"alg"
"images-CVIU11-31-109","glasgow3",3444,"alg"
"images-CVIU11-31-39","glasgow3",2992,"alg"
"images-CVIU11-33-109","glasgow3",2227,"alg"
"images-CVIU11-33-59","glasgow3",2752,"alg"
"images-CVIU11-33-71","glasgow3",3083,"alg"
"images-CVIU11-33-86","glasgow3",1602,"alg"
"images-CVIU11-33-88","glasgow3",3278,"alg"
"images-CVIU11-33-93","glasgow3",2120,"alg"
"images-CVIU11-34-106","glasgow3",2929,"alg"
"images-CVIU11-34-135","glasgow3",1349,"alg"
"images-CVIU11-34-88","glasgow3",5427,"alg"
"images-CVIU11-34-9","glasgow3",1617,"alg"
"images-CVIU11-35-68","glasgow3",4477,"alg"
"images-CVIU11-36-11","glasgow3",2186,"alg"
"images-CVIU11-36-112","glasgow3",1626,"alg"
"images-CVIU11-36-140","glasgow3",1429,"alg"
"images-CVIU11-37-140","glasgow3",2680,"alg"
"images-CVIU11-37-146","glasgow3",5023,"alg"
"images-CVIU11-37-41","glasgow3",7488,"alg"
"images-CVIU11-37-54","glasgow3",2847,"alg"
"images-CVIU11-37-70","glasgow3",5689,"alg"
"images-CVIU11-37-84","glasgow3",341,"alg"
"images-CVIU11-38-1","glasgow3",3486,"alg"
"images-CVIU11-38-10","glasgow3",3907,"alg"
"images-CVIU11-38-131","glasgow3",1775,"alg"
"images-CVIU11-38-23","glasgow3",3594,"alg"
"images-CVIU11-38-71","glasgow3",4258,"alg"
"images-CVIU11-38-78","glasgow3",3360,"alg"
"images-CVIU11-39-107","glasgow3",1998,"alg"
"images-CVIU11-39-37","glasgow3",10789,"alg"
"images-CVIU11-39-68","glasgow3",7970,"alg"
"images-CVIU11-39-80","glasgow3",1755,"alg"
"images-CVIU11-4-42","glasgow3",3163,"alg"
"images-CVIU11-4-50","glasgow3",2581,"alg"
"images-CVIU11-40-126","glasgow3",1104,"alg"
"images-CVIU11-40-136","glasgow3",5795,"alg"
"images-CVIU11-40-139","glasgow3",1238,"alg"
"images-CVIU11-40-23","glasgow3",7240,"alg"
"images-CVIU11-40-46","glasgow3",4054,"alg"
"images-CVIU11-40-8","glasgow3",6996,"alg"
"images-CVIU11-41-113","glasgow3",3725,"alg"
"images-CVIU11-41-4","glasgow3",6620,"alg"
"images-CVIU11-41-86","glasgow3",2962,"alg"
"images-CVIU11-41-88","glasgow3",8721,"alg"
"images-CVIU11-42-112","glasgow3",2744,"alg"
"images-CVIU11-42-122","glasgow3",2430,"alg"
"images-CVIU11-42-53","glasgow3",1043,"alg"
"images-CVIU11-42-68","glasgow3",3253,"alg"
"images-CVIU11-42-78","glasgow3",3222,"alg"
"images-CVIU11-42-80","glasgow3",1109,"alg"
"images-CVIU11-42-88","glasgow3",3885,"alg"
"images-CVIU11-43-112","glasgow3",604,"alg"
"images-CVIU11-43-65","glasgow3",1073,"alg"
"images-CVIU11-43-76","glasgow3",2751,"alg"
"images-CVIU11-44-119","glasgow3",12754,"alg"
"images-CVIU11-44-20","glasgow3",3657,"alg"
"images-CVIU11-44-98","glasgow3",915,"alg"
"images-CVIU11-5-134","glasgow3",921,"alg"
"images-CVIU11-5-19","glasgow3",5219,"alg"
"images-CVIU11-5-62","glasgow3",2021,"alg"
"images-CVIU11-6-119","glasgow3",907,"alg"
"images-CVIU11-6-25","glasgow3",255,"alg"
"images-CVIU11-6-58","glasgow3",191,"alg"
"images-CVIU11-7-56","glasgow3",798,"alg"
"images-CVIU11-7-96","glasgow3",1681,"alg"
"images-CVIU11-8-120","glasgow3",4971,"alg"
"images-CVIU11-8-20","glasgow3",7535,"alg"
"images-CVIU11-8-68","glasgow3",9616,"alg"
"images-CVIU11-8-83","glasgow3",5114,"alg"
"images-CVIU11-9-110","glasgow3",3710,"alg"
"meshes-CVIU11-1-511","glasgow3",8322,"alg"
"meshes-CVIU11-2-447","glasgow3",7540,"alg"
"meshes-CVIU11-2-511","glasgow3",7154,"alg"
"meshes-CVIU11-3-12","glasgow3",162,"alg"
"meshes-CVIU11-3-139","glasgow3",25797,"alg"
"meshes-CVIU11-3-158","glasgow3",1e+08,"alg"
"meshes-CVIU11-3-213","glasgow3",432261,"alg"
"meshes-CVIU11-3-218","glasgow3",3460,"alg"
"meshes-CVIU11-3-242","glasgow3",3875882,"alg"
"meshes-CVIU11-3-246","glasgow3",1871,"alg"
"meshes-CVIU11-3-251","glasgow3",387,"alg"
"meshes-CVIU11-3-289","glasgow3",150,"alg"
"meshes-CVIU11-3-290","glasgow3",213,"alg"
"meshes-CVIU11-3-313","glasgow3",1e+08,"alg"
"meshes-CVIU11-3-325","glasgow3",310,"alg"
"meshes-CVIU11-3-35","glasgow3",713,"alg"
"meshes-CVIU11-3-357","glasgow3",378,"alg"
"meshes-CVIU11-3-434","glasgow3",1e+08,"alg"
"meshes-CVIU11-3-448","glasgow3",4520,"alg"
"meshes-CVIU11-3-45","glasgow3",2061,"alg"
"meshes-CVIU11-3-484","glasgow3",7975,"alg"
"meshes-CVIU11-3-501","glasgow3",9916,"alg"
"meshes-CVIU11-3-503","glasgow3",1351,"alg"
"meshes-CVIU11-3-512","glasgow3",1e+08,"alg"
"meshes-CVIU11-3-526","glasgow3",909,"alg"
"meshes-CVIU11-3-97","glasgow3",7229,"alg"
"meshes-CVIU11-5-102","glasgow3",4571,"alg"
"meshes-CVIU11-5-191","glasgow3",22823,"alg"
"meshes-CVIU11-5-464","glasgow3",9331,"alg"
"phase-30-150-0.34-0.36-0.42-1","glasgow3",2199,"alg"
"phase-30-150-0.34-0.36-0.42-2","glasgow3",302,"alg"
"phase-30-150-0.34-0.36-0.42-3","glasgow3",4048,"alg"
"phase-30-150-0.34-0.36-0.42-4","glasgow3",283,"alg"
"phase-30-150-0.34-0.36-0.42-5","glasgow3",480,"alg"
"phase-30-150-0.34-0.36-0.42-6","glasgow3",160918,"alg"
"phase-30-150-0.34-0.36-0.42-7","glasgow3",267,"alg"
"phase-30-150-0.34-0.36-0.42-8","glasgow3",320,"alg"
"phase-30-150-0.38-0.38-0.44-1","glasgow3",12293647,"alg"
"phase-30-150-0.38-0.38-0.44-2","glasgow3",36466,"alg"
"phase-30-150-0.38-0.38-0.44-3","glasgow3",6078630,"alg"
"phase-30-150-0.38-0.38-0.44-4","glasgow3",497,"alg"
"phase-30-150-0.38-0.38-0.44-5","glasgow3",1652026,"alg"
"phase-30-150-0.38-0.38-0.44-6","glasgow3",17454583,"alg"
"phase-30-150-0.38-0.38-0.44-7","glasgow3",130840,"alg"
"phase-30-150-0.38-0.38-0.44-8","glasgow3",29982455,"alg"
"phase-30-150-0.40-0.46-0.48-1","glasgow3",31470,"alg"
"phase-30-150-0.40-0.46-0.48-2","glasgow3",2075383,"alg"
"phase-30-150-0.40-0.46-0.48-3","glasgow3",1500,"alg"
"phase-30-150-0.40-0.46-0.48-4","glasgow3",470,"alg"
"phase-30-150-0.40-0.46-0.48-5","glasgow3",445,"alg"
"phase-30-150-0.40-0.46-0.48-6","glasgow3",12251688,"alg"
"phase-30-150-0.40-0.46-0.48-7","glasgow3",396,"alg"
"phase-30-150-0.40-0.46-0.48-8","glasgow3",1e+08,"alg"
"phase-30-150-0.42-0.46-0.50-1","glasgow3",18551,"alg"
"phase-30-150-0.42-0.46-0.50-2","glasgow3",1469151,"alg"
"phase-30-150-0.42-0.46-0.50-3","glasgow3",1774,"alg"
"phase-30-150-0.42-0.46-0.50-4","glasgow3",10806435,"alg"
"phase-30-150-0.42-0.46-0.50-5","glasgow3",955,"alg"
"phase-30-150-0.42-0.46-0.50-6","glasgow3",24978194,"alg"
"phase-30-150-0.42-0.46-0.50-7","glasgow3",30043,"alg"
"phase-30-150-0.42-0.46-0.50-8","glasgow3",489,"alg"
"phase-30-150-0.44-0.46-0.50-1","glasgow3",13580766,"alg"
"phase-30-150-0.44-0.46-0.50-2","glasgow3",1e+08,"alg"
"phase-30-150-0.44-0.46-0.50-3","glasgow3",88914,"alg"
"phase-30-150-0.44-0.46-0.50-4","glasgow3",4895,"alg"
"phase-30-150-0.44-0.46-0.50-5","glasgow3",66759878,"alg"
"phase-30-150-0.44-0.46-0.50-6","glasgow3",75563,"alg"
"phase-30-150-0.44-0.46-0.50-7","glasgow3",2978946,"alg"
"phase-30-150-0.44-0.46-0.50-8","glasgow3",27685,"alg"
"phase-30-150-0.46-0.50-0.52-1","glasgow3",89630515,"alg"
"phase-30-150-0.46-0.50-0.52-2","glasgow3",7386,"alg"
"phase-30-150-0.46-0.50-0.52-3","glasgow3",39992,"alg"
"phase-30-150-0.46-0.50-0.52-4","glasgow3",122850,"alg"
"phase-30-150-0.46-0.50-0.52-5","glasgow3",112586,"alg"
"phase-30-150-0.46-0.50-0.52-6","glasgow3",54021,"alg"
"phase-30-150-0.46-0.50-0.52-7","glasgow3",530,"alg"
"phase-30-150-0.46-0.50-0.52-8","glasgow3",1443,"alg"
"phase-30-150-0.48-0.50-0.54-1","glasgow3",5432,"alg"
"phase-30-150-0.48-0.50-0.54-2","glasgow3",51274,"alg"
"phase-30-150-0.48-0.50-0.54-3","glasgow3",581399,"alg"
"phase-30-150-0.48-0.50-0.54-4","glasgow3",15655461,"alg"
"phase-30-150-0.48-0.50-0.54-5","glasgow3",117968,"alg"
"phase-30-150-0.48-0.50-0.54-6","glasgow3",75072,"alg"
"phase-30-150-0.48-0.50-0.54-7","glasgow3",830401,"alg"
"phase-30-150-0.48-0.50-0.54-8","glasgow3",14975,"alg"
"phase-30-150-0.50-0.52-0.54-1","glasgow3",220159,"alg"
"phase-30-150-0.50-0.52-0.54-2","glasgow3",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-3","glasgow3",19104443,"alg"
"phase-30-150-0.50-0.52-0.54-4","glasgow3",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-5","glasgow3",1554,"alg"
"phase-30-150-0.50-0.52-0.54-6","glasgow3",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-7","glasgow3",1e+08,"alg"
"phase-30-150-0.50-0.52-0.54-8","glasgow3",9964469,"alg"
"phase-30-150-0.52-0.54-0.56-1","glasgow3",1e+08,"alg"
"phase-30-150-0.52-0.54-0.56-2","glasgow3",1e+08,"alg"
"phase-30-150-0.52-0.54-0.56-3","glasgow3",2753619,"alg"
"phase-30-150-0.52-0.54-0.56-4","glasgow3",48113951,"alg"
"phase-30-150-0.52-0.54-0.56-5","glasgow3",974,"alg"
"phase-30-150-0.52-0.54-0.56-6","glasgow3",93013612,"alg"
"phase-30-150-0.52-0.54-0.56-7","glasgow3",505969,"alg"
"phase-30-150-0.52-0.54-0.56-8","glasgow3",642,"alg"
"phase-30-150-0.54-0.56-0.58-1","glasgow3",1e+08,"alg"
"phase-30-150-0.54-0.56-0.58-2","glasgow3",1e+08,"alg"
"phase-30-150-0.54-0.56-0.58-3","glasgow3",19731750,"alg"
"phase-30-150-0.54-0.56-0.58-4","glasgow3",613525,"alg"
"phase-30-150-0.54-0.56-0.58-5","glasgow3",19601093,"alg"
"phase-30-150-0.54-0.56-0.58-6","glasgow3",1483,"alg"
"phase-30-150-0.54-0.56-0.58-7","glasgow3",2745761,"alg"
"phase-30-150-0.54-0.56-0.58-8","glasgow3",1e+08,"alg"
"phase-30-150-0.56-0.56-0.60-1","glasgow3",1e+08,"alg"
"phase-30-150-0.56-0.56-0.60-2","glasgow3",7677309,"alg"
"phase-30-150-0.56-0.56-0.60-3","glasgow3",5890856,"alg"
"phase-30-150-0.56-0.56-0.60-4","glasgow3",1e+08,"alg"
"phase-30-150-0.56-0.56-0.60-5","glasgow3",1e+08,"alg"
"phase-30-150-0.56-0.56-0.60-6","glasgow3",12901,"alg"
"phase-30-150-0.56-0.56-0.60-7","glasgow3",1e+08,"alg"
"phase-30-150-0.56-0.56-0.60-8","glasgow3",1e+08,"alg"
"phase-30-150-0.60-0.58-0.62-1","glasgow3",3568,"alg"
"phase-30-150-0.60-0.58-0.62-2","glasgow3",2116260,"alg"
"phase-30-150-0.60-0.58-0.62-3","glasgow3",1e+08,"alg"
"phase-30-150-0.60-0.58-0.62-4","glasgow3",1140,"alg"
"phase-30-150-0.60-0.58-0.62-5","glasgow3",22598427,"alg"
"phase-30-150-0.60-0.58-0.62-6","glasgow3",63350,"alg"
"phase-30-150-0.60-0.58-0.62-7","glasgow3",1e+08,"alg"
"phase-30-150-0.60-0.58-0.62-8","glasgow3",1e+08,"alg"
"phase-30-150-0.64-0.62-0.64-1","glasgow3",3967860,"alg"
"phase-30-150-0.64-0.62-0.64-2","glasgow3",457289,"alg"
"phase-30-150-0.64-0.62-0.64-3","glasgow3",3313,"alg"
"phase-30-150-0.64-0.62-0.64-4","glasgow3",26068,"alg"
"phase-30-150-0.64-0.62-0.64-5","glasgow3",12369,"alg"
"phase-30-150-0.64-0.62-0.64-6","glasgow3",9042481,"alg"
"phase-30-150-0.64-0.62-0.64-7","glasgow3",1810091,"alg"
"phase-30-150-0.64-0.62-0.64-8","glasgow3",1e+08,"alg"
